header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Quality marks,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Insulation.1,Type of garage,Type of parking facilities,error
Berkenstraat 40,4051 GD Ochten        ,https://www.funda.nl/en/koop/ochten/huis-42449257-berkenstraat-40/?navigateSource=resultlist,20220129_072020,"€ 350,000 kosten koper","€ 2,800    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 350,000) is calculated by dividing the asking price of the home by the living area (125 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",4 months,Available,Available in consultation,"Single-family home, corner house",Resale property,1969,Partly furnished with carpets and curtains,Gable roof covered with roof tiles,Energie Prestatie Advies,Living area125 m²External storage space56 m²,125 m²,56 m²,252 m²,418 m³,9 rooms (7 bedrooms),1 bathroom and 1 separate toilet,Bath,3 stories,"Air conditioning, optical fibre and mechanical ventilation",D        What does this mean?,Roof insulation and double glazing,CH boiler and partial floor heating,CH boiler,"Nefit (gas-fired combination boiler from 2019, in ownership)",252 m²,Full ownership,In residential district,"Back garden, front garden and side garden","59 m² (4,9 meter deep and 12 meter broad)",Located at the south accessible via the rear,Detached brick storage,Electricity and running water,Completely insulated,Parking place,Parking on private property and public parking,no
