header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Sun terrace,Garden location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Keizersgracht 11 b,1015 CC Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-88026948-keizersgracht-11-b/?navigateSource=resultlist,20220128_072240,"€ 1,675,000 kosten koper","€ 8,724    The asking price per m² (€ 1,675,000) is calculated by dividing the asking price of the home by the living area (192 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 90 per month,3 weeks,Under offer,Available in consultation,€ 90.00 per month,Upstairs apartment (double upstairs apartment),Resale property,1939,Listed building (national monument) and monumental building,Combination roof,Living area192 m²Other space inside the building2 m²Exterior space attached to the building11 m²External storage space4 m²,192 m²,2 m²,11 m²,4 m²,728 m³,5 rooms (4 bedrooms),2 bathrooms and 1 separate toilet,"Bath, shower and 2 toilets",3 stories,3rd floor,"Skylight, elevator, mechanical ventilation and TV via cable",Not required,Partly double glazed,CH boiler,CH boiler,"Vaillant EcoTech Plus (gas-fired from 2015, in ownership)",Full ownership,"On navigable waterway, alongside water, in center, freestanding location and unobstructed surrounding view",Sun terrace,"11 m² (3,4 meter deep and 3,2 meter broad)",Located at the southeast,Roof terrace present,Storage box,"Paid parking, public parking and resident's parking permits",Yes,No,Yes (€ 90.00 per month),No,Yes,Yes,no
