header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,Location,Garden,Back garden,Garden location,Balcony/roof garden,Type of garage,Type of parking facilities,error
KOER 11-00-01,3072 DB Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/huis-42660657-koer-11-00-01/?navigateSource=resultlist,20220126_011104,"€ 755,000 vrij op naam","€ 4,266    The asking price per m² (€ 755,000) is calculated by dividing the asking price of the home by the living area (177 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Available,Available in consultation,"Desirable residence/villa, row house (dyke house)",New property,2024,Flat roof covered with other,SWK garantiecertificaat,Living area177 m²,177 m²,531 m³,5 rooms (3 bedrooms),2 bathrooms and 1 separate toilet,Toilet,4 stories,"Balanced ventilation system, outdoor awning, optical fibre and solar panels",A        What does this mean?,Completely insulated,District heating and complete floor heating,District heating,"Alongside a quiet road, sheltered location and in residential district",Back garden,"23 m² (5 meter deep and 4,6 meter broad)",Located at the northeast accessible via the rear,Roof terrace present,Underground parking and parking place,Paid parking and public parking,no
