header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Fahrenheitstraat 280,2561 EJ Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42663608-fahrenheitstraat-280/?navigateSource=resultlist,20220131_215036,"€ 270,000 kosten koper","€ 3,750    The asking price per m² (€ 270,000) is calculated by dividing the asking price of the home by the living area (72 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Available,Available in consultation,Ground-floor apartment (apartment),Resale property,1913,Flat roof,Living area72 m²External storage space7 m²,72 m²,7 m²,267 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,Ground floor,Optical fibre and TV via cable,C        What does this mean?,Partly double glazed,CH boiler,CH boiler,"Nefit (gas-fired combination boiler from 2007, in ownership)",Full ownership,Back garden,"23 m² (8,8 meter deep and 2,57 meter broad)",Located at the southwest,Attached brick storage,"Paid parking, public parking and resident's parking permits",No,No,No,No,No,No,no
