header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Original asking price,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Type of garage,Capacity,Facilities.1,error
St.Janstraat 71,6595 AB Ottersum        ,https://www.funda.nl/en/koop/ottersum/huis-42416501-stjanstraat-71/?navigateSource=resultlist,20220128_052027,"€ 395,000 kosten koper","€ 2,883    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 395,000) is calculated by dividing the asking price of the home by the living area (137 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","€ 425,000 kosten koper",5 months,Sold under reservation,Available in consultation,"Single-family home, semi-detached residential property",Resale property,1971,Gable roof covered with roof tiles,Living area137 m²Other space inside the building82 m²Exterior space attached to the building11 m²,137 m²,82 m²,11 m²,393 m²,735 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet","2 stories, a/an loft and a basement","Air conditioning, outdoor awning, sliding door and TV via cable",C        What does this mean?,Roof insulation and partly double glazed,CH boiler,CH boiler,"Nefit Topline (gas-fired combination boiler from 2010, in ownership)",393 m²,Ownership encumbered with right of use and occupation,In residential district and unobstructed surrounding view,Back garden,144 m² (9 meter deep and 16 meter broad),Located at the northwest,Balcony present,Built-in,Built-in,1 car,Loft and electricity,no
