header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of garage,Capacity,Facilities.2,error
Hogeweg 43,9472 PC Zuidlaren        ,https://www.funda.nl/en/koop/zuidlaren/huis-42673628-hogeweg-43/?navigateSource=resultlist,20220128_014124,"€ 649,000 kosten koper","€ 3,076    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 649,000) is calculated by dividing the asking price of the home by the living area (211 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ","January 14, 2022",Available,Available in consultation,"Converted farmhouse, detached residential property",Resale property,1940,Gable roof covered with roof tiles,Living area211 m²Other space inside the building24 m²External storage space38 m²,211 m²,24 m²,38 m²,"1,230 m²","1,007 m³",7 rooms (5 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",2 stories,"Skylight, optical fibre, mechanical ventilation and solar collectors",B        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"Remeha HR (gas-fired combination boiler from 2005, in ownership)",1.230 m²,Full ownership,"Outside the built-up area, In wooded surroundings, rural, freestanding location and unobstructed surrounding view","Back garden, front garden, side garden and sun terrace",525 m² (35 meter deep and 15 meter broad),Located at the southeast accessible via the rear,Built-in,Electricity,Detached wooden garage,2 cars,Electricity and running water,no
