header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Capacity,Facilities.2,Type of parking facilities,error
Julianastraat 2,6851 KK Huissen        ,https://www.funda.nl/en/koop/huissen/huis-42544073-julianastraat-2/?navigateSource=resultlist,20220129_161101,"€ 515,000 kosten koper","€ 3,480    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 515,000) is calculated by dividing the asking price of the home by the living area (148 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",6 weeks,Under offer,Available in consultation,"Single-family home, corner house",Resale property,1952,Combination roof covered with roof tiles,Living area148 m²Other space inside the building12 m²Exterior space attached to the building32 m²External storage space28 m²,148 m²,12 m²,32 m²,28 m²,616 m²,665 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",2 stories and a basement,Optical fibre and flue,G        What does this mean?,Double glazing,CH boiler and fireplace,CH boiler,Vaillant VHR NL 35c (gas-fired combination boiler from 2005),616 m²,Full ownership,Sheltered location and in residential district,"Back garden, front garden and side garden",300 m² (19 meter deep and 14 meter broad),Located at the southeast accessible via the rear,Balcony present,Detached brick storage,Electricity,"Carport, parking place and detached brick garage",3 cars,Electricity,Parking on private property,no
