header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,error
Canadalaan 30,5152 LB Drunen        ,https://www.funda.nl/en/koop/drunen/huis-42654359-canadalaan-30/?navigateSource=resultlist,20220127_201937,"€ 300,000 kosten koper","€ 3,226    The asking price per m² (€ 300,000) is calculated by dividing the asking price of the home by the living area (93 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",5 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1992,Gable roof covered with roof tiles,Living area93 m²,93 m²,123 m²,323 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,Skylight and TV via cable,B        What does this mean?,"Roof insulation, partly double glazed, insulated walls and floor insulation",CH boiler,CH boiler,"Nefit (gas-fired combination boiler from 2008, in ownership)",123 m²,Full ownership,"Alongside a quiet road, In wooded surroundings and in residential district",Back garden and front garden,"50 m² (9,6 meter deep and 5,2 meter broad)",Located at the northwest accessible via the rear,Attached brick storage,Electricity,No insulation,Public parking,no
