header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Area,Ownership situation,Location,Garden,Sun terrace,Garden location,Shed / storage,Type of parking facilities,error
Noordstraat 13,2411 BG Bodegraven        ,https://www.funda.nl/en/koop/bodegraven/huis-42531884-noordstraat-13/?navigateSource=resultlist,20220129_023236,"€ 1,400,000 kosten koper","€ 6,863    The asking price per m² (€ 1,400,000) is calculated by dividing the asking price of the home by the living area (204 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Available,Available in consultation,"Desirable residence/villa, semi-detached residential property",Resale property,1871,Gable roof covered with roof tiles,Living area204 m²Other space inside the building89 m²Exterior space attached to the building35 m²,204 m²,89 m²,35 m²,234 m²,"1,300 m³",4 rooms (2 bedrooms),2 bathrooms and 2 separate toilets,2 showers and 2 toilets,2 stories,"Air conditioning, alarm installation, sliding door, TV via cable and solar panels",A        What does this mean?,"Roof insulation, double glazing and insulated walls","Partial floor heating, heat recovery unit and heat pump",234 m²,Full ownership,"On navigable waterway, in center and unobstructed surrounding view",Sun terrace,"36 m² (3,72 meter deep and 9,64 meter broad)",Located at the south,Built-in,Public parking,no
