header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Gamerslagplein 132,6826 LD Arnhem        ,https://www.funda.nl/en/koop/arnhem/appartement-88027754-gamerslagplein-132/?navigateSource=resultlist,20220129_070351,"€ 200,000 kosten koper","€ 2,410    The asking price per m² (€ 200,000) is calculated by dividing the asking price of the home by the living area (83 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Available,Available in consultation,€ 207.50 per month,Galleried apartment (apartment),Resale property,1965,Living area83 m²Exterior space attached to the building10 m²External storage space6 m²,83 m²,10 m²,6 m²,259 m³,3 rooms (2 bedrooms),1 bathroom,Bath and toilet,1 story,7th floor,Outdoor awning and TV via cable,B        What does this mean?,Partly double glazed,Communal central heating,Gas water heater,Full ownership,Alongside park and in residential district,Balcony present,Built-in,Public parking,Yes,Yes,Yes (€ 207.50 per month),Yes,Yes,Yes,no
