header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Listed since,Status,Acceptance,Type of property,Plot size,Location,error
Houtkampweg,6731 AV Otterlo        ,https://www.funda.nl/en/koop/otterlo/bouwgrond-42450190-houtkampweg/?navigateSource=resultlist,20220129_185453,"€ 500,000 vrij op naam",6+ months,Under offer,Available in consultation,Building plot,855 m²,In wooded surroundings,no
