header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Type of roof,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Harderwijkstraat 125,2573 ZC Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42687126-harderwijkstraat-125/?navigateSource=resultlist,20220131_220745,"€ 265,000 kosten koper","€ 3,681    The asking price per m² (€ 265,000) is calculated by dividing the asking price of the home by the living area (72 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 21, 2022",Sold under reservation,Available in consultation,€ 50.00 per month,Ground-floor apartment (apartment),Resale property,1934,Accessible for seniors,Flat roof,Living area72 m²External storage space5 m²,72 m²,5 m²,279 m³,4 rooms (1 bedroom),1 bathroom and 1 separate toilet,Bath and shower,1 story,Ground floor,E        What does this mean?,CH boiler,CH boiler,"Vaillant ( combination boiler from 2001, in ownership)",Full ownership,Alongside a quiet road and in residential district,Back garden and front garden,"52 m² (8,55 meter deep and 6,11 meter broad)",Located at the southwest,Detached wooden storage,Public parking and resident's parking permits,Yes,Yes,Yes (€ 50.00 per month),Yes,Yes,Yes,no
