header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Original asking price,Listed since,Status,Acceptance,Type of property,Plot size,Area,Ownership situation,Location,error
Wagenbroeken,5529 AA Casteren        ,https://www.funda.nl/en/koop/casteren/bouwgrond-40112391-wagenbroeken/?navigateSource=resultlist,20220128_070454,"€ 207,600 vrij op naam","€ 230,000 vrij op naam",6+ months,Available,Available in consultation,Building plot,"5,934 m²",5.934 m² (part of parcel),Full ownership,Rural and unobstructed surrounding view,no
