header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Bowierstraat 43,5213 XG Den Bosch        ,https://www.funda.nl/en/koop/den-bosch/appartement-42664278-bowierstraat-43/?navigateSource=resultlist,20220201_110227,"€ 250,000 kosten koper","€ 3,378    The asking price per m² (€ 250,000) is calculated by dividing the asking price of the home by the living area (74 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Sold under reservation,Available in consultation,€ 133.00 per month,Galleried apartment (apartment),Resale property,1962,Flat roof,Living area74 m²Exterior space attached to the building6 m²External storage space6 m²,74 m²,6 m²,6 m²,255 m³,4 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath,1 story,2nd floor,Outdoor awning,D        What does this mean?,Double glazing,CH boiler,CH boiler,AWB (gas-fired combination boiler from 2012),Full ownership,"Alongside water, in residential district and unobstructed surrounding view",Balcony present,Storage box,Public parking,Yes,Yes,Yes (€ 133.00 per month),Yes,Yes,Yes,no
