header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of parking facilities,error
Pieter de Hoochstraat 22,3141 JR Maassluis        ,https://www.funda.nl/en/koop/maassluis/huis-42673489-pieter-de-hoochstraat-22/?navigateSource=resultlist,20220127_201031,"€ 395,000 kosten koper","€ 3,319    The asking price per m² (€ 395,000) is calculated by dividing the asking price of the home by the living area (119 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 14, 2022",Available,Available in consultation,"Single-family home, corner house",Resale property,1963,Living area119 m²Exterior space attached to the building4 m²External storage space9 m²,119 m²,4 m²,9 m²,219 m²,414 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Toilet,3 stories,"Outdoor awning, optical fibre, rolldown shutters and sliding door",F        What does this mean?,"Roof insulation, double glazing and energy efficient window",CH boiler,CH boiler,"Remeha Avanta (gas-fired combination boiler from 2015, in ownership)",219 m²,Full ownership,Alongside water and in residential district,"Back garden, front garden and side garden","57 m² (9,92 meter deep and 5,78 meter broad)",Located at the southwest accessible via the rear,Parking on private property,no
