header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Sanderijnstraat 3 A,1055 BM Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42553599-sanderijnstraat-3-a/?navigateSource=resultlist,20220130_222224,"€ 425,000 kosten koper","€ 7,589    The asking price per m² (€ 425,000) is calculated by dividing the asking price of the home by the living area (56 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Sold under reservation,Available in consultation,€ 75.00 per month,Ground-floor apartment (apartment),Resale property,1940,Living area56 m²,56 m²,190 m³,2 rooms (1 bedroom),1 bathroom and 1 separate toilet,1 story,Ground floor,Mechanical ventilation and TV via cable,Not available,Double glazing and completely insulated,CH boiler,CH boiler,2018 (gas-fired combination boiler),Municipal ownership encumbered with long-term leaset (end date of long-term lease:  31-07-2064),€ 813 per year,"Alongside a quiet road, alongside water and in residential district",Back garden,"48 m² (6,2 meter deep and 7,7 meter broad)",Located at the southwest accessible via the rear,Detached wooden storage,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 75.00 per month),Yes,No,Yes,no
