header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Energy label,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Location,Garden,Sun terrace,Garden location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Perkstraat 4,2712 EL Zoetermeer        ,https://www.funda.nl/en/koop/zoetermeer/appartement-42541542-perkstraat-4/?navigateSource=resultlist,20220128_135811,"€ 237,500 kosten koper","€ 3,393    The asking price per m² (€ 237,500) is calculated by dividing the asking price of the home by the living area (70 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",7 weeks,Under offer,Available in consultation,€ 109.00 per month,Apartment with shared street entrance (apartment),Resale property,1960,Flat roof covered with asphalt roofing,Living area70 m²Exterior space attached to the building5 m²External storage space4 m²,70 m²,5 m²,4 m²,210 m³,3 rooms (2 bedrooms),1 separate toilet,3 stories,1st floor,C        What does this mean?,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2015, in ownership)",Full ownership,Full ownership,Alongside a quiet road and in residential district,Sun terrace,"5 m² (1 meter deep and 4,7 meter broad)",Located at the northeast,Balcony present,Storage box,Public parking,Yes,Yes,Yes (€ 109.00 per month),Yes,Yes,Yes,no
