header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Plantageweg 113,3333 GZ Zwijndrecht        ,https://www.funda.nl/en/koop/zwijndrecht/appartement-42522151-plantageweg-113/?navigateSource=resultlist,20220129_001854,"€ 265,000 kosten koper","€ 3,630    The asking price per m² (€ 265,000) is calculated by dividing the asking price of the home by the living area (73 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 169 per month,2 months,Sold under reservation,Available in consultation,€ 168.62 per month,Galleried apartment (apartment),Resale property,2000,Flat roof covered with asphalt roofing,Living area73 m²Exterior space attached to the building8 m²,73 m²,8 m²,217 m³,3 rooms (2 bedrooms),1 bathroom,Shower and toilet,1 story,4th floor,"Outdoor awning, elevator and mechanical ventilation",B        What does this mean?,Double glazing,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2012, in ownership)",Full ownership,Balcony present,Public parking,Yes,Yes,Yes (€ 168.62 per month),Yes,Yes,Yes,no
