header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Type of parking facilities,error
La Meye 58,1060 NS Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/huis-42534206-la-meye-58/?navigateSource=resultlist,20220130_203400,"€ 575,000 kosten koper","€ 4,389    The asking price per m² (€ 575,000) is calculated by dividing the asking price of the home by the living area (131 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",8 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1994,Flat roof covered with asphalt roofing,Living area131 m²Exterior space attached to the building10 m²External storage space7 m²,131 m²,10 m²,7 m²,119 m²,427 m³,6 rooms (5 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories,Mechanical ventilation and TV via cable,A        What does this mean?,Completely insulated,CH boiler,CH boiler,"Intergas Kombi Kompakt HHR 36/30 (gas-fired combination boiler from 2009, in ownership)",119 m²,Municipal ownership encumbered with long-term leaset (end date of long-term lease:  15-12-2043),Paid until 15-12-2043,In residential district,Back garden and front garden,"43 m² (8,3 meter deep and 5,17 meter broad)",Located at the northwest accessible via the rear,Roof terrace present,Detached wooden storage,Public parking,no
