header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Westerdok 846,1013 BV Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42539821-westerdok-846/?navigateSource=resultlist,20220130_231735,"€ 2,375,000 kosten koper","€ 11,150    The asking price per m² (€ 2,375,000) is calculated by dividing the asking price of the home by the living area (213 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 305 per month,2 months,Available,Available in consultation,Penthouse (apartment),Resale property,2009,Living area213 m²Exterior space attached to the building35 m²External storage space32 m²,213 m²,35 m²,32 m²,705 m³,4 rooms (3 bedrooms),2 bathrooms and 2 separate toilets,"Bath, shower and 2 toilets",2 stories,"Elevator, mechanical ventilation and TV via cable",A        What does this mean?,"Double glazing, insulated walls and floor insulation",Communal central heating and complete floor heating,Municipal ownership encumbered with long-term leaset (end date of long-term lease:  31-03-2056),"Alongside water, in center, in residential district, freestanding location and unobstructed surrounding view",Balcony present,Storage box,Electricity,Underground parking,Yes,Yes,Yes,Yes,Yes,Yes,no
