header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Construction period,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Ownership situation.1,Fees.1,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Joan Melchior Kemperstraat 77 I,1051 TL Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42679408-joan-melchior-kemperstraat-77-i/?navigateSource=resultlist,20220130_204016,"€ 375,000 kosten koper","€ 8,333    The asking price per m² (€ 375,000) is calculated by dividing the asking price of the home by the living area (45 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 weeks,Under offer,Available in consultation,€ 80.93 per month,Upstairs apartment (apartment),Resale property,1906-1930,Living area45 m²Exterior space attached to the building3 m²External storage space12 m²,45 m²,3 m²,12 m²,146 m³,2 rooms (1 bedroom),1 bathroom and 1 separate toilet,1 story,1st floor,Mechanical ventilation and TV via cable,E        What does this mean?,Double glazing,CH boiler,CH boiler,"Gas-fired combination boiler, in ownership",Municipal ownership encumbered with long-term leaset,Paid until 01-04-2077,Municipal ownership encumbered with long-term leaset,Paid until 01-04-2077,In center and in residential district,Balcony present,Storage box,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 80.93 per month),Yes,Yes,Yes,no
