header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities,Type of parking facilities,error
Lemmerkade 40,8244 DC Lelystad        ,https://www.funda.nl/en/koop/lelystad/huis-42680918-lemmerkade-40/?navigateSource=resultlist,20220129_184100,"€ 269,500 kosten koper","€ 2,364    The asking price per m² (€ 269,500) is calculated by dividing the asking price of the home by the living area (114 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 22, 2022",Available,Available in consultation,"Single-family home, row house",Resale property,1984,Gable roof covered with roof tiles,Living area114 m²External storage space6 m²,114 m²,6 m²,149 m²,420 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",3 stories,B        What does this mean?,Double glazing and insulated walls,CH boiler and partial floor heating,CH boiler,"Gas-fired combination boiler from 2011, in ownership",149 m²,Full ownership,"Alongside water, in residential district and unobstructed surrounding view",Back garden and front garden,"65 m² (12,5 meter deep and 5,2 meter broad)",Located at the northwest accessible via the rear,Detached brick storage,Electricity,Public parking,no
