header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Ladogameerhof 134,1060 RE Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42661550-ladogameerhof-134/?navigateSource=resultlist,20220130_193428,"€ 375,000 kosten koper","€ 4,310    The asking price per m² (€ 375,000) is calculated by dividing the asking price of the home by the living area (87 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Available,Available in consultation,€ 292.00 per month,Maisonnette (apartment),Resale property,1999,Flat roof covered with asphalt roofing,Living area87 m²Exterior space attached to the building7 m²External storage space5 m²,87 m²,7 m²,5 m²,270 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,2 stories,4th floor,"Optical fibre, elevator, mechanical ventilation and TV via cable",A        What does this mean?,"Roof insulation, double glazing, energy efficient window, insulated walls and floor insulation",District heating,District heating,Long-term lease,Paid until 16-02-2047,In residential district and unobstructed surrounding view,Balcony present,Storage box,Public parking,Yes,Yes,Yes (€ 292.00 per month),Yes,Yes,Yes,no
