header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of parking facilities,error
Colijnstraat 8,3601 CA Maarssen        ,https://www.funda.nl/en/koop/maarssen/huis-42536121-colijnstraat-8/?navigateSource=resultlist,20220128_024122,"€ 425,000 kosten koper","€ 3,899    The asking price per m² (€ 425,000) is calculated by dividing the asking price of the home by the living area (109 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1968,Gable roof covered with roof tiles,Living area109 m²External storage space12 m²,109 m²,12 m²,138 m²,373 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,2 stories and a attic,Optical fibre and passive ventilation system,C        What does this mean?,Energy efficient window,CH boiler,CH boiler,"Nefit Trendline Type Hrc25/cw4 ( combination boiler from 2015, in ownership)",138 m²,Full ownership,Back garden and front garden,"0,11 meter deep and 0,06 meter broad",Located at the southeast,Detached brick storage,Electricity,Public parking,no
