header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,error
Hoekwoning (Bouwnr. 80),5397 Lith        ,https://www.funda.nl/en/koop/lith/huis-42527866-hoekwoning-bouwnr-80/?navigateSource=resultlist,20220127_220455,"€ 412,500 vrij op naam","€ 3,248    The asking price per m² (€ 412,500) is calculated by dividing the asking price of the home by the living area (127 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Under option,Available in consultation,"Single-family home, corner house",New property,2022,Gable roof covered with roof tiles,Woningborg garantiecertificaat,Living area127 m²External storage space6 m²,127 m²,6 m²,246 m²,495 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Toilet,2 stories and a attic,"Mechanical ventilation, TV via cable, solar collectors and solar panels",A        What does this mean?,Completely insulated,"Complete floor heating, heat recovery unit and heat pump",246 m² (part of parcel),Full ownership,In residential district,"Back garden, front garden and side garden","120 m² (13,59 meter deep and 8,85 meter broad)",Located at the north accessible via the rear,Detached wooden storage,Electricity,No insulation,Parking on private property and public parking,no
