header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Shed / storage,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Da Costakade 147 E,1053 WT Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42664060-da-costakade-147-e/?navigateSource=resultlist,20220130_205759,"€ 550,000 kosten koper","€ 7,143    The asking price per m² (€ 550,000) is calculated by dividing the asking price of the home by the living area (77 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Sold under reservation,Available in consultation,€ 116.45 per month,Upstairs apartment (apartment),Resale property,1999,Living area77 m²Other space inside the building1 m²Exterior space attached to the building5 m²External storage space6 m²,77 m²,1 m²,5 m²,6 m²,227 m³,2 rooms (1 bedroom),1 bathroom,Bath and toilet,1 story,5th floor,Elevator,B        What does this mean?,CH boiler,CH boiler,"ATAG (gas-fired from 2017, in ownership)",Municipal ownership encumbered with long-term leaset (end date of long-term lease:  31-10-2049),Paid until 31-10-2049,On navigable waterway and alongside water,Built-in,Yes,Yes,Yes (€ 116.45 per month),Yes,Yes,Yes,no
