header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Garden,Type of garage,Capacity,Insulation.1,error
Type A vrijstaand (Bouwnr. 12),5541 Reusel        ,https://www.funda.nl/en/koop/reusel/huis-42546844-type-a-vrijstaand-bouwnr-12/?navigateSource=resultlist,20220128_075852,"€ 795,000 vrij op naam","€ 4,492    The asking price per m² (€ 795,000) is calculated by dividing the asking price of the home by the living area (177 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",8 weeks,Available,Available in consultation,"Single-family home, detached residential property",New property,2023,Flat roof covered with plastic,Living area177 m²,177 m²,776 m³,6 rooms (4 bedrooms),1 bathroom,2 stories,Mechanical ventilation and solar panels,A        What does this mean?,Completely insulated,Heat pump,Surrounded by garden,Attached brick garage,1 car,Completely insulated,no
