header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Listed since,Status,Acceptance,Type of parking facilities,Building type,Capacity,Plot size,Area,Ownership situation,error
Laan van Spartaan 2 MP,1061 MA Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/parkeergelegenheid-41247627-laan-van-spartaan-2-mp/?navigateSource=resultlist,20220130_191927,"€ 13,464 vrij op naam",6+ months,Available,Available in consultation,Parking place,Resale property,1,"4,285 m²",4.285 m²,Full ownership,no
