header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Ownership situation.2,Location,Balcony/roof garden,Shed / storage,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Nieuwe Heilaarstraat 51,4813 AR Breda        ,https://www.funda.nl/en/koop/breda/appartement-42539527-nieuwe-heilaarstraat-51/?navigateSource=resultlist,20220130_144639,"€ 581,000 kosten koper","€ 3,899    The asking price per m² (€ 581,000) is calculated by dividing the asking price of the home by the living area (149 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 339 per month,2 months,Sold under reservation,Available in consultation,€ 325.00 per month,Apartment with shared street entrance (apartment),Resale property,2013,Gable roof covered with other,Living area149 m²Exterior space attached to the building10 m²External storage space4 m²,149 m²,10 m²,4 m²,480 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Toilet,4 stories,2nd floor,"Balanced ventilation system, elevator and TV via cable",A+        What does this mean?,"Roof insulation, double glazing, energy efficient window, insulated walls, floor insulation and completely insulated",CH boiler,CH boiler,"Nefit (gas-fired combination boiler from 2013, in ownership)",Full ownership,Full ownership,Full ownership,"Alongside park, alongside a quiet road and in residential district",Balcony present and french balcony present,Built-in,Underground parking and parking place,Parking garage,Yes,Yes,Yes (€ 325.00 per month),Yes,Yes,Yes,no
