header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Other space inside the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Type of garage,Capacity,Facilities.1,Insulation.1,Type of parking facilities,error
Nieuwstraat 18,5271 AD Sint-Michielsgestel        ,https://www.funda.nl/en/koop/sint-michielsgestel/huis-42437449-nieuwstraat-18/?navigateSource=resultlist,20220129_013136,"€ 735,000 kosten koper","€ 3,930    The asking price per m² (€ 735,000) is calculated by dividing the asking price of the home by the living area (187 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 months,Sold under reservation,Available in consultation,"Desirable residence/villa, semi-detached residential property",New property,2009,Gable roof covered with asphalt roofing and roof tiles,Energie Prestatie Advies,Living area187 m²Other space inside the building18 m²,187 m²,18 m²,325 m²,710 m³,5 rooms (4 bedrooms),2 bathrooms and 2 separate toilets,Bath and shower,3 stories,"Skylight, mechanical ventilation, passive ventilation system, sliding door and TV via cable",A        What does this mean?,"Roof insulation, double glazing, energy efficient window, insulated walls, floor insulation and completely insulated",CH boiler,CH boiler,"Combi HR (gas-fired combination boiler from 2007, in ownership)",325 m²,Full ownership,In center,"Back garden, front garden and sun terrace",110 m² (11 meter deep and 10 meter broad),Located at the east accessible via the rear,Built-in,1 car,"Electrical door, electricity and heating","Roof insulation, insulated walls, floor insulation and completely insulated",Parking on private property and public parking,no
