header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Facilities,Type of garage,Type of parking facilities,error
Goudplevierhof 3,4332 CM Middelburg        ,https://www.funda.nl/en/koop/middelburg/huis-88902583-goudplevierhof-3/?navigateSource=resultlist,20220129_025134,"€ 499,000 kosten koper","€ 3,138    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 499,000) is calculated by dividing the asking price of the home by the living area (159 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",8 weeks,Sold under reservation,Available in consultation,"Desirable residence/villa, semi-detached residential property",Resale property,1999,Flat roof,Living area159 m²Exterior space attached to the building58 m²External storage space9 m²,159 m²,58 m²,9 m²,413 m²,614 m³,4 rooms (3 bedrooms),2 bathrooms and 1 separate toilet,2 showers and 2 toilets,2 stories,B        What does this mean?,Completely insulated,CH boiler,CH boiler,"Gas-fired, in ownership",413 m²,Alongside a quiet road and in residential district,Back garden,"0,01 meter deep and 0,01 meter broad",Located at the southwest accessible via the rear,Roof terrace present,Detached wooden storage,Electricity,Underground parking,Public parking,no
