header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Original asking price,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Nesciohove 41,2726 BJ Zoetermeer        ,https://www.funda.nl/en/koop/zoetermeer/appartement-42514737-nesciohove-41/?navigateSource=resultlist,20220129_014257,"€ 298,000 kosten koper","€ 3,137    The asking price per m² (€ 298,000) is calculated by dividing the asking price of the home by the living area (95 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","€ 300,000 kosten koper",2 months,Available,Available in consultation,€ 80.00 per month,Maisonnette (apartment),Resale property,1976,Gable roof covered with roof tiles,Living area95 m²Other space inside the building8 m²Exterior space attached to the building9 m²External storage space5 m²,95 m²,8 m²,9 m²,5 m²,355 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",2 stories,2nd floor,C        What does this mean?,Double glazing,CH boiler,CH boiler,"Gas-fired combination boiler from 2010, in ownership",Full ownership,In residential district and unobstructed surrounding view,Balcony present,Storage box,Electricity,Public parking,Yes,Yes,Yes (€ 80.00 per month),Yes,No,Yes,no
