header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Construction period,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Facilities.1,Type of garage,Capacity,Facilities.2,Type of parking facilities,error
Hofstraat 21,7721 DC Dalfsen        ,https://www.funda.nl/en/koop/dalfsen/huis-42581790-hofstraat-21/?navigateSource=resultlist,20220128_022151,"€ 295,000 kosten koper","€ 3,430    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 295,000) is calculated by dividing the asking price of the home by the living area (86 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",3 months,Available,Available in consultation,"Single-family home, corner house",Resale property,1945-1959,Gable roof,Living area86 m²Other space inside the building4 m²External storage space27 m²,86 m²,4 m²,27 m²,232 m²,339 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower,3 stories,Flue,G        What does this mean?,Partly double glazed,CH boiler and gas heater,CH boiler,... (2006),232 m²,Full ownership,"Alongside a quiet road, in center and in residential district","Back garden, front garden and sun terrace",99 m² (11 meter deep and 9 meter broad),Located at the south accessible via the rear,Detached brick storage,Loft and electricity,Detached wooden garage,1 car,Electricity,Public parking,no
