header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Balcony/roof garden,Shed / storage,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Boutensgaarde 120,7414 WS Deventer        ,https://www.funda.nl/en/koop/deventer/huis-42658438-boutensgaarde-120/?navigateSource=resultlist,20220128_013907,"€ 475,000 kosten koper","€ 2,969    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 475,000) is calculated by dividing the asking price of the home by the living area (160 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",6 weeks,Sold under reservation,Available in consultation,"Single-family home, double house",Resale property,1977,Shed roof,Living area160 m²Other space inside the building20 m²Exterior space attached to the building14 m²,160 m²,20 m²,14 m²,514 m²,765 m³,6 rooms (5 bedrooms),2 bathrooms and 1 separate toilet,Bath and 2 toilets,2 stories and a basement,"Rolldown shutters, flue, sliding door and TV via cable",C        What does this mean?,"Partly double glazed, insulated walls and floor insulation",CH boiler and wood heater,CH boiler,"Intergas (gas-fired combination boiler from 2019, in ownership)",514 m²,Full ownership,"Alongside a quiet road, sheltered location and in residential district",Surrounded by garden,Balcony present,Built-in,Attached brick garage,1 car,"Electricity, heating and running water",Public parking,no
