header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Heating,Hot water,CH boiler,Area,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Nederhoflaan 28,2553 EW Den Haag        ,https://www.funda.nl/en/koop/den-haag/huis-88902877-nederhoflaan-28/?navigateSource=resultlist,20220131_214616,"€ 1,500,000 kosten koper","€ 5,376    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 1,500,000) is calculated by dividing the asking price of the home by the living area (279 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",8 weeks,Available,Available immediately,"Villa, double house",Resale property,2007,Hip roof covered with roof tiles,Living area279 m²Exterior space attached to the building15 m²External storage space18 m²,279 m²,15 m²,18 m²,640 m²,"1,070 m³",6 rooms (5 bedrooms),3 bathrooms and 2 separate toilets,"Sauna, bath, 3 showers and 2 toilets",3 stories,Sauna,A        What does this mean?,CH boiler and partial floor heating,CH boiler,In ownership,640 m²,"On the edge of a forest, alongside a quiet road, in residential district, freestanding location and unobstructed surrounding view","Back garden, front garden, side garden and sun terrace","420 m² (0,35 meter deep and 0,12 meter broad)",Located at the east accessible via the rear,Roof terrace present,Detached wooden storage,Built-in,1 car,Electrical door,"Parking on private property, public parking and parking garage",no
