header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Kikkenstein 3635,1104 TV Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42557655-kikkenstein-3635/?navigateSource=resultlist,20220130_225951,"€ 285,000 kosten koper","€ 3,000    The asking price per m² (€ 285,000) is calculated by dividing the asking price of the home by the living area (95 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",4 months,Sold under reservation,Available in consultation,€ 348.35 per month,Galleried apartment (apartment),Resale property,1970,Flat roof covered with asphalt roofing,Energie Prestatie Advies,Living area95 m²Exterior space attached to the building16 m²External storage space9 m²,95 m²,16 m²,9 m²,270 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower,1 story,6th floor,"Elevator, passive ventilation system and TV via cable",C            1.69What does this mean?,Double glazing and partly double glazed,Communal central heating,Central facility,Municipal ownership encumbered with long-term leaset,Paid until 16-11-2050,"Alongside a quiet road, in residential district and unobstructed surrounding view",Balcony present,Storage box,Electricity,Paid parking and public parking,Yes,Yes,Yes (€ 348.35 per month),Yes,Yes,Yes,no
