header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Construction period,Specific,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Type of garage,Capacity,Facilities.1,Insulation.1,Type of parking facilities,error
Sprookjesbosch 67,5629 JB Eindhoven        ,https://www.funda.nl/en/koop/eindhoven/huis-88922544-sprookjesbosch-67/?navigateSource=resultlist,20220201_014449,"€ 550,000 kosten koper","€ 3,274    The asking price per m² (€ 550,000) is calculated by dividing the asking price of the home by the living area (168 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Sold under reservation,Available in consultation,"Single-family home, double house",Resale property,1991-2000,Partly furnished with carpets and curtains,Shed roof covered with asphalt roofing,Living area168 m²Other space inside the building24 m²Exterior space attached to the building22 m²External storage space19 m²,168 m²,24 m²,22 m²,19 m²,287 m²,622 m³,6 rooms (4 bedrooms),1 bathroom,"Bath, shower and toilet",1 story,"Outdoor awning, smart home, optical fibre, mechanical ventilation and solar panels",A        What does this mean?,"Roof insulation, double glazing, insulated walls and floor insulation",CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2013, in ownership)",287 m²,Full ownership,In residential district,Back garden and front garden,"155 m² (14 meter deep and 9,61 meter broad)",Located at the southwest accessible via the rear,French balcony present,Attached wooden storage,Attached brick garage,1 car,Electricity and running water,Roof insulation,Parking on private property and public parking,no
