header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Other space inside the building,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Soestdijksekade 370,2574 BT Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-88043890-soestdijksekade-370/?navigateSource=resultlist,20220131_225628,"€ 375,000 kosten koper","€ 3,049    The asking price per m² (€ 375,000) is calculated by dividing the asking price of the home by the living area (123 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 23, 2022",Available,Available in consultation,€ 70.00 per month,Upstairs apartment (double upstairs apartment),Resale property,1929,Flat roof covered with asphalt roofing,Energie Prestatie Advies,Living area123 m²Other space inside the building1 m²Exterior space attached to the building20 m²,123 m²,1 m²,20 m²,425 m³,5 rooms (4 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,2 stories,2nd floor,Passive ventilation system and TV via cable,F        What does this mean?,Roof insulation and double glazing,CH boiler,CH boiler,"Intergas kombi kompakt HRE 28/24 A (gas-fired combination boiler from 2015, in ownership)",Long-term lease,Bought off for eternity,"Alongside a quiet road, on navigable waterway, in residential district and unobstructed surrounding view",Roof terrace present and balcony present,Public parking,Yes,Yes,Yes (€ 70.00 per month),Yes,Yes,Yes,no
