header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Type of parking facilities,error
Hagenkampweg Zuid 140,5615 DA Eindhoven        ,https://www.funda.nl/en/koop/eindhoven/huis-42695886-hagenkampweg-zuid-140/?navigateSource=resultlist,20220201_001850,"€ 375,000 kosten koper","€ 3,947    The asking price per m² (€ 375,000) is calculated by dividing the asking price of the home by the living area (95 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 29, 2022",Available,Available on 3/1/2022,"Single-family home, double house",Resale property,1927,Combination roof covered with roof tiles,Living area95 m²Exterior space attached to the building5 m²,95 m²,5 m²,93 m²,347 m³,5 rooms (4 bedrooms),1 bathroom,Bath and toilet,2 stories and a loft,Optical fibre and TV via cable,D        What does this mean?,"Roof insulation, partly double glazed and insulated walls",CH boiler,CH boiler,"Gas-fired combination boiler from 2008, in ownership",93 m²,Full ownership,"Alongside a quiet road, in center and in residential district",Back garden,32 m² (8 meter deep and 4 meter broad),Located at the west accessible via the rear,Roof terrace present,Resident's parking permits,no
