header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Areas,Living area,Other space inside the building,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Energy label,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Statensingel 34 b,3039 LN Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-42574390-statensingel-34-b/?navigateSource=resultlist,20220126_164514,"€ 485,000 kosten koper","€ 3,943    The asking price per m² (€ 485,000) is calculated by dividing the asking price of the home by the living area (123 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Sold under reservation,Available in consultation,€ 100.00 per month,Upstairs apartment (double upstairs apartment),Resale property,1932,Protected townscape or village view (permit needed for alterations),Living area123 m²Other space inside the building25 m²Exterior space attached to the building8 m²,123 m²,25 m²,8 m²,470 m³,5 rooms (4 bedrooms),2 bathrooms,2 showers and toilet,2 stories,2nd floor,D        What does this mean?,CH boiler,CH boiler,"Gas-fired combination boiler from 2007, in ownership",Full ownership,"Alongside a quiet road, alongside water, in residential district and unobstructed surrounding view",Balcony present,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 100.00 per month),Yes,Yes,Yes,no
