header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Ownership situation.1,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Hoogaarslaan 149,1503 WD Zaandam        ,https://www.funda.nl/en/koop/zaandam/appartement-42676737-hoogaarslaan-149/?navigateSource=resultlist,20220129_001426,"€ 325,000 kosten koper","€ 4,392    The asking price per m² (€ 325,000) is calculated by dividing the asking price of the home by the living area (74 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Available,Available in consultation,€ 165.00 per month,Apartment with shared street entrance (apartment),Resale property,2009,Flat roof covered with asphalt roofing,Living area74 m²Exterior space attached to the building5 m²External storage space12 m²,74 m²,5 m²,12 m²,247 m³,2 rooms (1 bedroom),1 bathroom and 1 separate toilet,Bath,1 story,4th floor,"Elevator, mechanical ventilation and TV via cable",A        What does this mean?,Completely insulated,CH boiler,CH boiler,"Intergas (gas-fired combination boiler from 2008, in ownership)",Full ownership,Full ownership,In residential district,Balcony present and french balcony present,Built-in,Electricity,Parking place,Public parking,Yes,Yes,Yes (€ 165.00 per month),Yes,Yes,Yes,no
