header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Accessibility,Type of roof,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Shed / storage,Facilities.1,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Funenpark 494,1018 AK Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42428045-funenpark-494/?navigateSource=resultlist,20220130_235245,"€ 600,000 kosten koper","€ 7,317    The asking price per m² (€ 600,000) is calculated by dividing the asking price of the home by the living area (82 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 196 per month,4 months,Sold under reservation,Available in consultation,Apartment with shared street entrance (apartment),Resale property,2006,Disabled access friendly and accessible for seniors,Flat roof covered with asphalt roofing,Living area82 m²External storage space3 m²,82 m²,3 m²,280 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,4 stories,1st floor,TV via cable and solar panels,A        What does this mean?,Completely insulated,CH boiler,CH boiler,Intergas (2008),Full ownership,"Alongside park, alongside a quiet road, in center, in residential district, freestanding location and unobstructed surrounding view",French balcony present,Storage box,Electricity,Yes,Yes,Yes,Yes,Yes,Yes,no
