header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Other space inside the building,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Zestienhovensekade 347,3043 KP Rotterdam        ,https://www.funda.nl/en/koop/rotterdam/appartement-42688344-zestienhovensekade-347/?navigateSource=resultlist,20220126_165031,"€ 240,000 kosten koper","€ 3,000    The asking price per m² (€ 240,000) is calculated by dividing the asking price of the home by the living area (80 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 21, 2022",Available,Available in consultation,€ 50.00 per month,Upstairs apartment (apartment),Resale property,1936,Gable roof covered with roof tiles,Energie Prestatie Advies,Living area80 m²Other space inside the building7 m²Exterior space attached to the building4 m²,80 m²,7 m²,4 m²,302 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",3 stories,TV via cable,D        What does this mean?,Double glazing,CH boiler,CH boiler,Remeha (2000),Full ownership,In residential district,Balcony present,Public parking,Yes,No,Yes (€ 50.00 per month),Yes,No,No,no
