header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Heating,Hot water,CH boiler,Ownership situation,Fees,Location,Balcony/roof garden,Shed / storage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Dolingadreef 137,1102 WS Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42686393-dolingadreef-137/?navigateSource=resultlist,20220130_211556,"€ 250,000 kosten koper","€ 4,237    The asking price per m² (€ 250,000) is calculated by dividing the asking price of the home by the living area (59 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 21, 2022",Under offer,Available in consultation,€ 142.38 per month,Upstairs apartment (apartment),Resale property,1984,Flat roof covered with asphalt roofing,Living area59 m²Exterior space attached to the building3 m²,59 m²,3 m²,182 m³,2 rooms (1 bedroom),1 bathroom,Shower and toilet,1 story,3rd floor,TV via cable,C        What does this mean?,CH boiler,CH boiler,"Gas-fired, in ownership",Municipal long-term lease,Paid until 31-01-2035,In residential district,Balcony present,Storage box,Public parking,Yes,Yes,Yes (€ 142.38 per month),Yes,Yes,Yes,no
