header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Type of roof,Areas,Living area,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Ownership situation.1,Location,Balcony/roof garden,Shed / storage,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Boxbergerweg 140 F15,7413 EL Deventer        ,https://www.funda.nl/en/koop/deventer/appartement-42687225-boxbergerweg-140-f15/?navigateSource=resultlist,20220129_031830,"€ 245,000 kosten koper","€ 2,952    The asking price per m² (€ 245,000) is calculated by dividing the asking price of the home by the living area (83 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 195 per month,"January 20, 2022",Available,Available in consultation,€ 195.00 per month,Galleried apartment (apartment),Resale property,2007,Disabled access friendly and accessible for seniors,Flat roof covered with asphalt roofing,Living area83 m²External storage space8 m²,83 m²,8 m²,284 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,1 story,2nd floor,"Optical fibre, elevator, mechanical ventilation, sliding door and TV via cable",A        What does this mean?,Completely insulated,Communal central heating,Central facility,Full ownership,Full ownership,In residential district and unobstructed surrounding view,French balcony present,Storage box,Underground parking and parking place,Public parking and parking garage,Yes,Yes,Yes (€ 195.00 per month),Yes,Yes,Yes,no
