header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,error
Westerstraat 9,3742 AW Baarn        ,https://www.funda.nl/en/koop/baarn/huis-42671218-westerstraat-9/?navigateSource=resultlist,20220130_142919,"€ 775,000 kosten koper","€ 4,697    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 775,000) is calculated by dividing the asking price of the home by the living area (165 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 weeks,Available,Available in consultation,"Single-family home, detached residential property",Resale property,1904,Gable roof covered with roof tiles,Living area165 m²Other space inside the building7 m²Exterior space attached to the building22 m²,165 m²,7 m²,22 m²,490 m²,591 m³,6 rooms (3 bedrooms),2 bathrooms and 2 separate toilets,Shower and 2 toilets,4 stories and a basement,D        What does this mean?,Double glazing and floor insulation,CH boiler and wood heater,CH boiler,"Intergas (gas-fired combination boiler from 2021, in ownership)",490 m²,Full ownership,Alongside a quiet road and in residential district,Back garden,272 m² (17 meter deep and 16 meter broad),Located at the north accessible via the rear,Detached wooden storage,Parking on private property and public parking,no
