header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Accessibility,Specific,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Sun terrace,Shed / storage,Type of garage,Capacity,Facilities.1,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Zocherstraat 23 Y,1054 LR Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42683044-zocherstraat-23-y/?navigateSource=resultlist,20220131_001131,"€ 2,125,000 kosten koper","€ 15,399    The asking price per m² (€ 2,125,000) is calculated by dividing the asking price of the home by the living area (138 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 27, 2022",Available,Available in consultation,€ 413.74 per month,Penthouse (apartment),Resale property,1916,Disabled access friendly and accessible for seniors,Listed building (national monument) and monumental building,Living area138 m²Exterior space attached to the building48 m²,138 m²,48 m²,621 m³,4 rooms (2 bedrooms),2 bathrooms and 1 separate toilet,"Bath, 2 showers and toilet",2 stories,3rd floor,"Elevator, mechanical ventilation and TV via cable",Not required,"Roof insulation, partly double glazed and floor insulation",CH boiler,CH boiler,"HR (gas-fired from 2018, in ownership)",Full ownership,"Alongside park, alongside a quiet road and in residential district",Sun terrace,"46 m² (6,61 meter deep and 6,97 meter broad)",Storage box,Built-in and parking place,1 car,Electrical door,No,No,No,No,No,No,no
