header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Location,Garden,Shed / storage,Type of garage,Capacity,Facilities.1,Insulation.1,Type of parking facilities,error
Eindegoorweg 3 A,5111 TZ Baarle-Nassau        ,https://www.funda.nl/en/koop/baarle-nassau/huis-49385153-eindegoorweg-3-a/?navigateSource=resultlist,20220127_195713,"€ 895,000 kosten koper","€ 4,475    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 895,000) is calculated by dividing the asking price of the home by the living area (200 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",6+ months,Available,Available in consultation,"Single-family home, detached residential property (official/company house or apartment)",Resale property,2004,Hipped roof covered with roof tiles,Living area200 m²Other space inside the building60 m²External storage space125 m²,200 m²,60 m²,125 m²,"9,675 m²",815 m³,5 rooms (4 bedrooms),2 bathrooms and 1 separate toilet,"Bath, 2 showers and toilet",2 stories,"Alarm installation, skylight, mechanical ventilation and satellite antenna",Not available,Completely insulated,CH boiler and gas heater,CH boiler,"Gas-fired combination boiler, in ownership",9.675 m²,"On the edge of a forest, alongside a quiet road, sheltered location, outside the built-up area, In wooded surroundings and rural",Surrounded by garden,Detached brick storage,Parking place and detached brick garage,1 car,Electricity,Insulated walls and floor insulation,Public parking,no
