header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Kind of house,Area,Number of rooms,Volume in cubic meters,Energy label,Building type,Year of construction,error
Nijesyl 28,8618 NV Oosthem        ,https://www.funda.nl/en/koop/oosthem/huis-88943786-nijesyl-28/?navigateSource=resultlist,20220128_024446,"€ 265,000 kosten koper","€ 2,054    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 265,000) is calculated by dividing the asking price of the home by the living area (129 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",3 months,"Single-family home, detached residential property",129 m² residential surface area / 353 m² plot surface area,7 rooms (4 bedrooms),513 m³,F        What does this mean?,Resale property,1955,no
