header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Shed / storage,Insulation.1,Type of garage,Capacity,Facilities.1,Insulation.2,Type of parking facilities,error
Buys Ballotstraat 60,4816 CM Breda        ,https://www.funda.nl/en/koop/breda/huis-42655728-buys-ballotstraat-60/?navigateSource=resultlist,20220128_232413,"€ 289,000 kosten koper","€ 2,949    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 289,000) is calculated by dividing the asking price of the home by the living area (98 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",6 weeks,Sold under reservation,Available in consultation,"Single-family home, corner house",Resale property,1961,Gable roof covered with roof tiles,Living area98 m²Other space inside the building23 m²External storage space19 m²,98 m²,23 m²,19 m²,285 m²,437 m³,5 rooms (3 bedrooms),1 bathroom and 1 separate toilet,3 stories,"Outdoor awning, skylight, passive ventilation system, rolldown shutters, flue and TV via cable",F        What does this mean?,Roof insulation and partly double glazed,CH boiler,CH boiler,"Gas-fired combination boiler from 2001, in ownership",285 m²,Full ownership,Alongside a quiet road and in residential district,"Back garden, front garden and side garden","105 m² (11,56 meter deep and 9,1 meter broad)",Located at the south accessible via the rear,Detached brick storage,No insulation,Attached brick garage,1 car,"Electrical door, loft, electricity, heating and running water",No insulation,Parking on private property and public parking,no
