header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Balcony/roof garden,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Valeriusstraat 96 II,1075 GC Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-42510280-valeriusstraat-96-ii/?navigateSource=resultlist,20220130_222822,"€ 1,790,000 kosten koper","€ 10,407    The asking price per m² (€ 1,790,000) is calculated by dividing the asking price of the home by the living area (172 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",2 months,Sold under reservation,Available in consultation,Upstairs apartment (apartment),Resale property,1909,Flat roof,Living area172 m²Exterior space attached to the building48 m²,172 m²,48 m²,626 m³,6 rooms (4 bedrooms),2 bathrooms and 2 separate toilets,2 baths and toilet,3 stories,2nd floor,"Mechanical ventilation, flue and sliding door",Not available,Double glazing,CH boiler,CH boiler,Gas-fired combination boiler,Full ownership,"Alongside a quiet road, in residential district and unobstructed surrounding view","Roof terrace present, balcony present and french balcony present",Paid parking and resident's parking permits,Yes,No,No,No,No,Yes,no
