header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Facilities.1,Insulation.1,Type of parking facilities,error
Fregatstraat 3,3534 RA Utrecht        ,https://www.funda.nl/en/koop/utrecht/huis-88030750-fregatstraat-3/?navigateSource=resultlist,20220131_163620,"€ 395,000 kosten koper","€ 3,911    The asking price per m² (€ 395,000) is calculated by dividing the asking price of the home by the living area (101 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 weeks,Sold under reservation,Available in consultation,"Single-family home, row house",Resale property,1936,Partly furnished with carpets and curtains,Gable roof covered with roof tiles,Living area101 m²Exterior space attached to the building10 m²External storage space4 m²,101 m²,10 m²,4 m²,90 m²,376 m³,4 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,3 stories and a loft,"Skylight, mechanical ventilation, sliding door and TV via cable",D        What does this mean?,Double glazing and completely insulated,CH boiler,CH boiler,"Vaillant (gas-fired combination boiler from 2017, in ownership)",90 m²,Full ownership,Alongside a quiet road and in residential district,Back garden,"42 m² (8,35 meter deep and 5 meter broad)",Located at the northeast accessible via the rear,Roof terrace present,Detached brick storage,Electricity,No insulation,Public parking,no
