header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Shed / storage,Facilities.1,error
Kerkstraat 30,5056 AC Berkel-Enschot        ,https://www.funda.nl/en/koop/berkel-enschot/huis-42695384-kerkstraat-30/?navigateSource=resultlist,20220129_012006,"€ 539,500 kosten koper","€ 3,270    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 539,500) is calculated by dividing the asking price of the home by the living area (165 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",Today,Available,Available in consultation,"Single-family home, double house",Resale property,1953,Gable roof covered with roof tiles,Living area165 m²Exterior space attached to the building15 m²External storage space8 m²,165 m²,15 m²,8 m²,435 m²,577 m³,7 rooms (4 bedrooms),2 bathrooms and 1 separate toilet,Bath and toilet,2 stories,Mechanical ventilation and TV via cable,C        What does this mean?,"Roof insulation, double glazing, energy efficient window, insulated walls and floor insulation",CH boiler,CH boiler,"Gas-fired combination boiler from 2019, in ownership",435 m²,Full ownership,In center and in residential district,"Back garden, front garden and sun terrace",Detached brick storage,Electricity,no
