header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Specific,Type of roof,Areas,Living area,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Back garden,Garden location,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Van Swietenstraat 133,2518 SH Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-42565507-van-swietenstraat-133/?navigateSource=resultlist,20220131_195925,"€ 500,000 kosten koper","€ 5,000    The asking price per m² (€ 500,000) is calculated by dividing the asking price of the home by the living area (100 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",3 months,Sold under reservation,Available in consultation,€ 16.00 per month,Ground-floor apartment,Resale property,1900,Protected townscape or village view (permit needed for alterations),Flat roof,Living area100 m²,100 m²,395 m³,4 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath and toilet,1 story,Ground floor,Mechanical ventilation,D        What does this mean?,Double glazing and floor insulation,CH boiler,CH boiler,"Agpo Domina (gas-fired combination boiler from 2004, in ownership)",Full ownership,Alongside a quiet road,Back garden,"33 m² (11,6 meter deep and 2,82 meter broad)",Located at the northeast,"Paid parking, public parking and resident's parking permits",Yes,Yes,Yes (€ 16.00 per month),Yes,No,Yes,no
