header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Energy label,Heating,Hot water,Area,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Shed / storage,Type of parking facilities,error
Hoekenes 84,1068 MZ Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/huis-88804986-hoekenes-84/?navigateSource=resultlist,20220130_225238,"€ 650,000 kosten koper","€ 6,436    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 650,000) is calculated by dividing the asking price of the home by the living area (101 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",4 months,Sold under reservation,Available in consultation,"Single-family home, double house",Resale property,1985,Flat roof covered with asphalt roofing,Living area101 m²Other space inside the building9 m²Exterior space attached to the building1 m²,101 m²,9 m²,1 m²,223 m²,379 m³,4 rooms (3 bedrooms),1 bathroom and 1 separate toilet,Shower and toilet,2 stories,C        What does this mean?,CH boiler,CH boiler,223 m²,Ownership encumbered with long-term leaset,Paid until 01-11-2034,On navigable waterway,"Back garden, front garden and side garden",3 meter deep and 5 meter broad,Located at the west,Attached wooden storage,Public parking,no
