header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,Area,Ownership situation,Location,Garden,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,error
bnr 29 | Hoekwoning | type S01 (Bouwnr. 29),5645 KT Eindhoven        ,https://www.funda.nl/en/koop/eindhoven/huis-41295880-bnr-29-hoekwoning-type-s01-bouwnr-29/?navigateSource=resultlist,20220201_005320,"€ 415,000 vrij op naam","€ 3,120    The asking price per m² (€ 415,000) is calculated by dividing the asking price of the home by the living area (133 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Sold under reservation,Available in consultation,"Single-family home, corner house",New property,2021,Shed roof,Woningborg garantiecertificaat,Living area133 m²External storage space5 m²,133 m²,5 m²,122 m²,500 m³,7 rooms (4 bedrooms),1 bathroom and 1 separate toilet,"Bath, shower and toilet",3 stories,Mechanical ventilation and solar panels,A        What does this mean?,Double glazing and completely insulated,"Complete floor heating, heat recovery unit and heat pump",Electrical boiler,122 m²,Full ownership,In residential district,Back garden and front garden,Detached wooden storage,Electricity,Parking place,Parking on private property,no
