header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,CH boiler,Area,Ownership situation,Location,Garden,Back garden,Garden location,Balcony/roof garden,Shed / storage,Type of garage,Capacity,error
Hoogstraat 7,4524 AA Sluis        ,https://www.funda.nl/en/koop/sluis/huis-87794729-hoogstraat-7/?navigateSource=resultlist,20220128_084101,"€ 1,250,000 kosten koper","€ 4,579    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 1,250,000) is calculated by dividing the asking price of the home by the living area (273 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",6+ months,Available,Available in consultation,"Single-family home, semi-detached residential property",Resale property,1902,Gable roof,Energie Prestatie Advies,Living area273 m²Other space inside the building56 m²Exterior space attached to the building13 m²External storage space10 m²,273 m²,56 m²,13 m²,10 m²,613 m²,"1,326 m³",7 rooms (4 bedrooms),2 bathrooms and 1 separate toilet,"Bath, 2 showers and 2 toilets",3 stories and a basement,Mechanical ventilation and TV via cable,C        What does this mean?,"Roof insulation, double glazing and insulated walls",CH boiler,"Cv-ketel, type hr. en gashaard in woonkamer (2012)",613 m²,Full ownership,In center,"Back garden, side garden and sun terrace","438 m² (18,35 meter deep and 23,85 meter broad)",Located at the west accessible via the rear,Balcony present,Detached brick storage,"Attached brick garage, built-in and parking place",2 cars,no
