header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Areas,Living area,Exterior space attached to the building,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Ownership situation,Location,Garden,Back garden,Garden location,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Kastanjeplein 8,1092 CJ Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/appartement-88044755-kastanjeplein-8/?navigateSource=resultlist,20220130_233306,"€ 600,000 kosten koper","€ 6,452    The asking price per m² (€ 600,000) is calculated by dividing the asking price of the home by the living area (93 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ","January 23, 2022",Available,Available in consultation,€ 70.00 per month,Upstairs apartment (apartment),Resale property,1889,Combination roof covered with asphalt roofing and roof tiles,Living area93 m²Exterior space attached to the building2 m²,93 m²,2 m²,332 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Bath and shower,1 story,G        What does this mean?,Double glazing,CH boiler,CH boiler,"Nevit (gas-fired from 2015, in ownership)",Full ownership,Alongside a quiet road and in residential district,Back garden,15 m² (5 meter deep and 3 meter broad),Located at the north,Paid parking and resident's parking permits,Yes,Yes,Yes (€ 70.00 per month),Yes,Yes,Yes,no
