header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Accessibility,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Balcony/roof garden,Shed / storage,Type of parking facilities,error
Damhert 25 b,7908 XJ Hoogeveen        ,https://www.funda.nl/en/koop/hoogeveen/huis-42559743-damhert-25-b/?navigateSource=resultlist,20220129_171137,"€ 644,000 vrij op naam","€ 4,025    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 644,000) is calculated by dividing the asking price of the home by the living area (160 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",3 months,Under option,Available in consultation,"Single-family home, detached residential property (dyke house)",New property,2022,Accessible for seniors,Flat roof covered with asphalt roofing,Living area160 m²Other space inside the building12 m²Exterior space attached to the building30 m²,160 m²,12 m²,30 m²,661 m²,499 m³,6 rooms (4 bedrooms),2 separate toilets,2 stories,Solar collectors,Not available,Completely insulated,"CH boiler, complete floor heating and heat pump",Electrical boiler,"Electrical, in ownership",661 m²,Full ownership,"Alongside a quiet road, alongside water, in residential district and freestanding location",Surrounded by garden and sun terrace,Roof terrace present,Built-in,Parking on private property,no
