header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Provisional energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Location,Garden,Balcony/roof garden,Shed / storage,Type of garage,Capacity,Type of parking facilities,error
Jachtlaan 158,7313 EG Apeldoorn        ,https://www.funda.nl/en/koop/apeldoorn/huis-42677985-jachtlaan-158/?navigateSource=resultlist,20220128_021930,"€ 998,000 kosten koper","€ 4,229    Keep in mind, this house has a large plot sizeThe asking price per m² (€ 998,000) is calculated by dividing the asking price of the home by the living area (236 m²). Plot size and outbuildings aren't taken into account into this calculation.Because of the large plot size, the asking price per m² is less suited for comparisons between houses in this situation and we advise you to consult a real estate agent for further interpretation.  ",2 weeks,Available,Available in consultation,"Villa, detached residential property",Resale property,1933,Hipped roof covered with roof tiles,Living area236 m²Other space inside the building30 m²Exterior space attached to the building23 m²External storage space35 m²,236 m²,30 m²,23 m²,35 m²,646 m²,950 m³,9 rooms (6 bedrooms),2 bathrooms and 1 separate toilet,"2 baths, 2 showers and 2 toilets",3 stories and a basement,Flue and TV via cable,G        What does this mean?,Double glazing and insulated walls,CH boiler and fireplace,CH boiler,"Remeha (gas-fired combination boiler from 2019, in ownership)",646 m²,Full ownership,In residential district,Surrounded by garden,Balcony present,Detached brick storage,Detached brick garage,1 car,Parking on private property,no
