header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Type of roof,Quality marks,Areas,Living area,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Ownership situation.1,Location,Balcony/roof garden,Shed / storage,Facilities.1,Type of garage,Capacity,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Madridstraat 57,3541 DZ Utrecht        ,https://www.funda.nl/en/koop/utrecht/appartement-42677057-madridstraat-57/?navigateSource=resultlist,20220128_050239,"€ 475,000 kosten koper","€ 5,723    The asking price per m² (€ 475,000) is calculated by dividing the asking price of the home by the living area (83 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 207 per month,2 weeks,Under offer,Available in consultation,€ 207.33 per month,Apartment with shared street entrance (apartment),Resale property,2019,Flat roof covered with other,SWK garantiecertificaat,Living area83 m²Exterior space attached to the building7 m²External storage space6 m²,83 m²,7 m²,6 m²,275 m³,3 rooms (2 bedrooms),1 bathroom and 1 separate toilet,Toilet,1 story,4th floor,"Outdoor awning, elevator, mechanical ventilation, sliding door and solar panels",A        What does this mean?,"Roof insulation, double glazing, energy efficient window, insulated walls, floor insulation and completely insulated",District heating,Central facility and district heating,Full ownership,Full ownership,"Alongside park, alongside a quiet road, in center and in residential district",Balcony present,Built-in,Electricity,Built-in,1 car,"Parking on gated property, parking on private property and parking garage",Yes,Yes,Yes (€ 207.33 per month),Yes,Yes,Yes,no
