header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,Listed since,Status,Acceptance,Type of property,Plot size,Location,error
Schoolmeesterstraat kavel 34,5056 KK Berkel-Enschot        ,https://www.funda.nl/en/koop/berkel-enschot/bouwgrond-41198912-schoolmeesterstraat-kavel-34/?navigateSource=resultlist,20220129_185638,"€ 171,675 vrij op naam",6+ months,Sold under reservation,Available in consultation,Building plot,327 m²,In residential district,no
