header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Service charges,Listed since,Status,Acceptance,Kind of house,Building type,Year of construction,Type of roof,Areas,Living area,Other space inside the building,Exterior space attached to the building,Plot size,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Facilities,Energy label,Insulation,Heating,Hot water,CH boiler,Area,Ownership situation,Fees,Location,Garden,Back garden,Garden location,Balcony/roof garden,Type of garage,Capacity,Facilities.1,Type of parking facilities,error
Borgloonstraat 6 -N,1066 HH Amsterdam        ,https://www.funda.nl/en/koop/amsterdam/huis-42535308-borgloonstraat-6-n/?navigateSource=resultlist,20220130_192648,"€ 650,000 kosten koper","€ 4,514    The asking price per m² (€ 650,000) is calculated by dividing the asking price of the home by the living area (144 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",€ 109 per month,2 months,Under offer,Available on 4/1/2022,"Single-family home, corner house",Resale property,2002,Flat roof covered with asphalt roofing,Living area144 m²Other space inside the building23 m²Exterior space attached to the building40 m²,144 m²,23 m²,40 m²,71 m²,590 m³,6 rooms (4 bedrooms),1 bathroom and 2 separate toilets,Bath and shower,3 stories and a basement,"Optical fibre, mechanical ventilation and TV via cable",B        What does this mean?,Completely insulated,CH boiler,CH boiler and electrical boiler,"Intergas HRE (gas-fired combination boiler from 2015, in ownership)",71 m²,Municipal ownership encumbered with long-term leaset,Paid until 01-10-2049,In residential district,Back garden,"29 m² (7,75 meter deep and 3,74 meter broad)",Located at the south accessible via the rear,Roof terrace present and balcony present,Garage and underground parking,1 car,Electrical door and electricity,Public parking and resident's parking permits,no
