header_title,header_subtitle,ad_link,ad_download_date_time,Asking price,    Asking price per m²,Listed since,Status,Acceptance,VVE (Owners Association) contribution,Type apartment,Building type,Year of construction,Areas,Living area,Other space inside the building,Exterior space attached to the building,External storage space,Volume in cubic meters,Number of rooms,Number of bath rooms,Bathroom facilities,Number of stories,Located at,Facilities,Energy label,Insulation,Heating,Hot water,Ownership situation,Ownership situation.1,Location,Garden,Shed / storage,Facilities.1,Type of garage,Type of parking facilities,Registration with KvK,Annual meeting,Periodic contribution,Reserve fund present,Maintenance plan,Building insurance,error
Balistraat 104,2585 XX Den Haag        ,https://www.funda.nl/en/koop/den-haag/appartement-41330063-balistraat-104/?navigateSource=resultlist,20220131_221326,"€ 950,000 vrij op naam","€ 7,037    The asking price per m² (€ 950,000) is calculated by dividing the asking price of the home by the living area (135 m²). Plot size and outbuildings aren't taken into account into this calculation. More information  ",6+ months,Available,Available in consultation,€ 240.00 per month,Maisonnette,New property,2022,Living area135 m²Other space inside the building54 m²Exterior space attached to the building9 m²External storage space5 m²,135 m²,54 m²,9 m²,5 m²,537 m³,5 rooms (2 bedrooms),1 bathroom and 2 separate toilets,Bath,2 stories,2nd floor,Elevator and mechanical ventilation,Not available,Energy efficient window and completely insulated,"Complete floor heating, heat recovery unit and heat pump",CH boiler,Full ownership,Full ownership,Alongside a quiet road and in residential district,Sun terrace,Built-in,Electricity and heating,Parking place,Parking on gated property and parking on private property,Yes,Yes,Yes (€ 240.00 per month),Yes,Yes,Yes,no
